2016,1, 
2009,4,Sweden,66.7
2009,5,Germany,65.3
2009,6,France,62.2
2009,7,India,62.1
2009,8,Brazil,61.4
2009,9,United Kingdom,60.6
2009,10,Denmark,60.6
2009,11,Norway,60.5
2009,12,Hungary,60.5
2009,13,Iceland,59.9
2009,14,Mexico,59.1
2009,15,Portugal,58.8
2009,16,Switzerland,58.2
2009,17,Argentina,57.1
2009,18,Lithuania,56.2
2009,19,Latvia,56.1
2009,20,Morocco,55.8
2009,21,Ireland,55.6
2009,22,Slovak Republic,55.3
2009,23,Malta,55.1
2009,24,Czech Republic,55.0
2009,25,Belgium,55.0
2009,26,Algeria,54.6
2009,27,Indonesia,53.8
2009,28,Spain,53.2
2009,29,Bulgaria,52.6
2009,30,Croatia,51.7
2009,31,Estonia,51.5
2009,32,Taiwan / China,51.5
2009,33,Netherlands,51.4
2009,34,South Africa,51.2
2009,35,Thailand,50.2
2009,36,Turkey,49.8
2009,37,Belarus,49.8
2009,38,Singapore,49.5
2009,39,Iran Islamic Rep,48.6
2009,40,Slovenia,48.1
2009,41,Korea Rep,48.1
2009,42,Romania,47.5
2009,43,Japan,47.1
2009,44,Italy,47.1
2009,45,Poland,46.9
2009,46,New Zealand,46.2
2009,47,Ukraine,46.1
2009,48,Finland,46.1
2009,49,China,45.9
2009,50,Austria,45.0
2009,51,Greece,44.7
2009,52,Malaysia,44.3
2009,53,Cyprus,43.2
2009,54,Russia,42.6
2009,55,Australia,41.7
2009,56,Kazakhstan,40.6
2009,57,Luxembourg,40.4
2009,58,United States,39.8
2009,59,Canada,38.9
2009,60,Saudi Arabia,32.8
2019,1,
2019,2,
2019,3,
2019,4,Sweden,76.28
2019,5,Morocco,70.48
2019,6,Lithuania,70.47
2019,7,Latvia,68.31
2019,8,United Kingdom,65.92
2019,9,Switzerland,65.42
2019,10,Malta,65.06
2019,11,India,62.93
2019,12,Norway,62.80
2019,13,Finland,62.61
2019,14,Croatia,62.39
2019,15,Denmark,61.96
2019,16,European Union,60.65
2019,17,Portugal,60.54
2019,18,Ukraine,60.09
2019,19,Luxembourg,59.92
2019,20,Romania,59.42
2019,21,France,59.30
2019,22,Brazil,59.29
2019,23,Italy,58.69
2019,24,Egypt,57.49
2019,25,Mexico,56.82
2019,26,Slovak Republic,56.61
2019,27,Germany,55.18
2019,28,Netherlands,54.11
2019,29,Belarus,53.31
2019,30,Greece,50.86
2019,31,Belgium,50.63
2019,32,Czech Republic,49.73
2019,33,China,49.60
2019,34,Argentina,49.01
2019,35,Spain,48.97
2019,36,Austria,48.78
2019,37,Thailand,48.71
2019,38,Indonesia,48.68
2019,39,South Africa,48.25
2019,40,Bulgaria,48.11
2019,41,Poland,47.59
2019,42,Hungary,46.79
2019,43,Slovenia,44.90
2019,44,New Zealand,44.61
2019,45,Estonia,44.37
2019,46,Cyprus,44.34
2019,47,Algeria,42.10
2019,48,Ireland,40.84
2019,49,Japan,40.63
2019,50,Turkey,40.22
2019,51,Malaysia,38.08
2019,52,Russian Federation,37.59
2019,53,Kazakhstan,36.47
2019,54,Canada,34.26
2019,55,Australia,31.27
2019,56,Chinese Taipei,28.80
2019,57,Republic of Korea,28.53
2019,58,Islamic Republic of Iran,23.94
2019,59,United States,18.82
2019,60,Saudi Arabia,8.82
2018,1,– –
2018,2,– –
2018,3,– –
2018,4,Sweden,74.32
2018,5,Lithuania,69.20
2018,6,Morocco,68.22
2018,7,Norway,67.99
2018,8,United Kingdom,66.79
2018,9,Finland,66.55
2018,10,Latvia,63.02
2018,11,Malta,61.87
2018,12,Switzerland,61.20
2018,13,Croatia,61.19
2018,14,India,60.02
2018,15,France,59.80
2018,16,Italy,59.65
2018,17,Denmark,59.49
2018,18,Portugal,59.16
2018,19,Brazil,57.86
2018,20,Ukraine,57.49
2018,21,European Union,56.89
2018,22,Germany,56.58
2018,23,Belarus,56.38
2018,24,Slovak Republic,56.04
2018,25,Luxembourg,55.54
2018,26,Romania,55.32
2018,27,Mexico,54.77
2018,28,Egypt,54.02
2018,29,Cyprus,52.29
2018,30,Estonia,52.02
2018,31,Slovenia,50.54
2018,32,Belgium,49.60
2018,33,New Zealand,49.57
2018,34,Netherlands,49.49
2018,35,Austria,49.49
2018,36,Thailand,49.07
2018,37,Indonesia,48.94
2018,38,Spain,48.19
2018,39,Greece,47.86
2018,40,Poland,46.53
2018,41,China,45.84
2018,42,Bulgaria,45.35
2018,43,Czech Republic,45.13
2018,44,Hungary,44.00
2018,45,Algeria,43.61
2018,46,Argentina,41.21
2018,47,Turkey,41.02
2018,48,South Africa,40.61
2018,49,Ireland,38.74
2018,50,Japan,35.76
2018,51,Canada,33.98
2018,52,Malaysia,32.61
2018,53,Russian Federation,29.85
2018,54,Chinese Taipei,29.43
2018,55,Kazakhstan,28.17
2018,56,United States,25.86
2018,57,Australia,25.03
2018,58,Republic of Korea,25.01
2018,59,Islamic Republic of Iran,23.05
2018,60,Saudi Arabia,11.20
